Source,Target,Type,Weight
1,2,Undirected,60
1,3,Undirected,80
1,4,Undirected,169
1,5,Undirected,276
1,7,Undirected,5
1,8,Undirected,12
1,9,Undirected,9
1,11,Undirected,79
1,14,Undirected,5
1,15,Undirected,22
1,16,Undirected,5
1,17,Undirected,5
1,18,Undirected,1
1,19,Undirected,3
1,20,Undirected,13
1,21,Undirected,12
1,23,Undirected,27
1,26,Undirected,47
1,27,Undirected,19
1,28,Undirected,4
1,29,Undirected,3
1,30,Undirected,6
1,31,Undirected,2
1,32,Undirected,8
1,34,Undirected,21
1,36,Undirected,1
1,39,Undirected,27
1,40,Undirected,13
1,41,Undirected,4
1,42,Undirected,9
1,43,Undirected,5
1,44,Undirected,19
1,46,Undirected,1
1,65,Undirected,1
1,71,Undirected,1
1,79,Undirected,12
1,81,Undirected,2
1,82,Undirected,3
1,83,Undirected,2
1,84,Undirected,9
1,88,Undirected,2
1,89,Undirected,3
1,90,Undirected,2
1,92,Undirected,1
1,93,Undirected,7
1,100,Undirected,1
1,126,Undirected,8
1,131,Undirected,2
1,132,Undirected,1
1,134,Undirected,9
1,137,Undirected,18
1,141,Undirected,4
1,142,Undirected,2
1,143,Undirected,1
1,145,Undirected,5
1,146,Undirected,3
1,156,Undirected,1
1,157,Undirected,2
1,158,Undirected,2
1,174,Undirected,3
1,175,Undirected,1
1,196,Undirected,1
1,197,Undirected,8
1,198,Undirected,15
1,199,Undirected,1
1,200,Undirected,87
1,201,Undirected,16
1,204,Undirected,6
1,206,Undirected,1
1,209,Undirected,3
1,210,Undirected,7
1,211,Undirected,2
1,212,Undirected,2
1,215,Undirected,2
1,219,Undirected,2
1,220,Undirected,2
1,224,Undirected,2
1,228,Undirected,2
1,229,Undirected,2
2,1,Undirected,60
2,3,Undirected,109
2,5,Undirected,25
2,7,Undirected,18
2,8,Undirected,10
2,9,Undirected,11
2,11,Undirected,6
2,14,Undirected,1
2,15,Undirected,12
2,16,Undirected,1
2,19,Undirected,1
2,20,Undirected,12
2,26,Undirected,26
2,28,Undirected,12
2,29,Undirected,4
2,30,Undirected,14
2,31,Undirected,5
2,32,Undirected,43
2,34,Undirected,1
2,35,Undirected,34
2,36,Undirected,11
2,37,Undirected,84
2,38,Undirected,64
2,39,Undirected,62
2,40,Undirected,18
2,41,Undirected,17
2,42,Undirected,13
2,43,Undirected,4
2,44,Undirected,4
2,48,Undirected,1
2,71,Undirected,2
2,72,Undirected,1
2,74,Undirected,1
2,77,Undirected,1
2,78,Undirected,3
2,79,Undirected,31
2,81,Undirected,3
2,82,Undirected,1
2,84,Undirected,15
2,87,Undirected,1
2,88,Undirected,39
2,89,Undirected,17
2,90,Undirected,8
2,93,Undirected,2
2,96,Undirected,1
2,97,Undirected,16
2,98,Undirected,4
2,99,Undirected,5
2,105,Undirected,20
2,131,Undirected,1
2,146,Undirected,1
2,159,Undirected,9
2,160,Undirected,1
2,161,Undirected,1
2,162,Undirected,2
2,163,Undirected,11
2,164,Undirected,2
2,165,Undirected,1
2,166,Undirected,1
2,168,Undirected,10
2,169,Undirected,8
2,170,Undirected,6
2,171,Undirected,2
2,172,Undirected,3
2,173,Undirected,1
2,174,Undirected,17
2,175,Undirected,16
2,176,Undirected,7
2,177,Undirected,15
2,178,Undirected,2
2,183,Undirected,67
2,184,Undirected,14
2,185,Undirected,7
2,186,Undirected,24
2,191,Undirected,1
2,193,Undirected,1
2,194,Undirected,1
2,195,Undirected,8
2,200,Undirected,8
2,205,Undirected,9
2,213,Undirected,4
2,214,Undirected,1
2,215,Undirected,4
2,216,Undirected,1
2,219,Undirected,6
2,220,Undirected,5
2,222,Undirected,1
3,1,Undirected,80
3,2,Undirected,109
3,4,Undirected,114
3,5,Undirected,43
3,6,Undirected,106
3,7,Undirected,332
3,8,Undirected,246
3,9,Undirected,163
3,10,Undirected,14
3,11,Undirected,117
3,12,Undirected,11
3,13,Undirected,18
3,14,Undirected,9
3,15,Undirected,101
3,16,Undirected,12
3,17,Undirected,11
3,18,Undirected,10
3,19,Undirected,6
3,20,Undirected,83
3,21,Undirected,13
3,22,Undirected,50
3,23,Undirected,8
3,26,Undirected,181
3,27,Undirected,7
3,28,Undirected,14
3,29,Undirected,4
3,30,Undirected,26
3,31,Undirected,11
3,32,Undirected,119
3,33,Undirected,1
3,34,Undirected,1
3,36,Undirected,10
3,37,Undirected,4
3,38,Undirected,11
3,39,Undirected,19
3,40,Undirected,57
3,41,Undirected,26
3,42,Undirected,156
3,43,Undirected,34
3,44,Undirected,7
3,45,Undirected,4
3,46,Undirected,27
3,47,Undirected,11
3,48,Undirected,18
3,49,Undirected,7
3,50,Undirected,8
3,52,Undirected,2
3,53,Undirected,12
3,54,Undirected,1
3,55,Undirected,16
3,56,Undirected,5
3,57,Undirected,2
3,58,Undirected,6
3,59,Undirected,39
3,60,Undirected,1
3,61,Undirected,8
3,62,Undirected,47
3,63,Undirected,1
3,65,Undirected,25
3,66,Undirected,3
3,71,Undirected,20
3,72,Undirected,16
3,73,Undirected,9
3,74,Undirected,8
3,75,Undirected,9
3,78,Undirected,11
3,79,Undirected,2
3,81,Undirected,1
3,82,Undirected,1
3,84,Undirected,6
3,88,Undirected,5
3,89,Undirected,2
3,94,Undirected,4
3,95,Undirected,3
3,100,Undirected,2
3,106,Undirected,17
3,107,Undirected,13
3,108,Undirected,4
3,109,Undirected,55
3,110,Undirected,1
3,112,Undirected,1
3,113,Undirected,6
3,114,Undirected,6
3,115,Undirected,12
3,116,Undirected,4
3,121,Undirected,2
3,126,Undirected,1
3,128,Undirected,1
3,130,Undirected,1
3,131,Undirected,1
3,132,Undirected,3
3,134,Undirected,12
3,137,Undirected,1
3,138,Undirected,1
3,140,Undirected,1
3,141,Undirected,2
3,142,Undirected,1
3,143,Undirected,3
3,144,Undirected,2
3,159,Undirected,2
3,160,Undirected,1
3,163,Undirected,1
3,174,Undirected,5
3,175,Undirected,4
3,176,Undirected,1
3,177,Undirected,2
3,178,Undirected,2
3,183,Undirected,25
3,184,Undirected,9
3,186,Undirected,4
3,191,Undirected,1
3,200,Undirected,7
3,205,Undirected,2
3,206,Undirected,8
3,207,Undirected,5
3,208,Undirected,1
3,215,Undirected,1
3,219,Undirected,1
3,220,Undirected,1
3,222,Undirected,8
3,223,Undirected,1
3,224,Undirected,1
4,1,Undirected,169
4,3,Undirected,114
4,5,Undirected,48
4,6,Undirected,130
4,7,Undirected,52
4,8,Undirected,3
4,9,Undirected,3
4,11,Undirected,30
4,14,Undirected,1
4,15,Undirected,1
4,16,Undirected,1
4,21,Undirected,3
4,23,Undirected,12
4,26,Undirected,13
4,27,Undirected,1
4,28,Undirected,2
4,29,Undirected,1
4,30,Undirected,16
4,31,Undirected,9
4,32,Undirected,22
4,40,Undirected,1
4,41,Undirected,1
4,42,Undirected,3
4,43,Undirected,1
4,44,Undirected,1
4,46,Undirected,8
4,47,Undirected,3
4,78,Undirected,2
4,79,Undirected,24
4,88,Undirected,4
4,89,Undirected,5
4,93,Undirected,6
4,100,Undirected,5
4,101,Undirected,1
4,102,Undirected,1
4,108,Undirected,6
4,109,Undirected,6
4,113,Undirected,6
4,115,Undirected,4
4,116,Undirected,6
4,117,Undirected,4
4,118,Undirected,4
4,121,Undirected,4
4,122,Undirected,1
4,126,Undirected,5
4,132,Undirected,1
4,134,Undirected,3
4,137,Undirected,12
4,138,Undirected,1
4,140,Undirected,1
4,141,Undirected,16
4,142,Undirected,17
4,143,Undirected,14
4,144,Undirected,20
4,145,Undirected,5
4,147,Undirected,12
4,148,Undirected,1
4,155,Undirected,1
4,156,Undirected,1
4,198,Undirected,1
4,206,Undirected,4
4,207,Undirected,2
5,1,Undirected,276
5,2,Undirected,25
5,3,Undirected,43
5,4,Undirected,48
5,7,Undirected,4
5,8,Undirected,13
5,9,Undirected,24
5,10,Undirected,1
5,11,Undirected,32
5,12,Undirected,1
5,14,Undirected,5
5,15,Undirected,8
5,16,Undirected,3
5,17,Undirected,9
5,18,Undirected,2
5,19,Undirected,3
5,20,Undirected,10
5,21,Undirected,9
5,22,Undirected,1
5,23,Undirected,32
5,26,Undirected,10
5,36,Undirected,1
5,37,Undirected,1
5,39,Undirected,61
5,40,Undirected,3
5,42,Undirected,1
5,43,Undirected,1
5,44,Undirected,54
5,62,Undirected,2
5,79,Undirected,3
5,88,Undirected,3
5,96,Undirected,1
5,97,Undirected,2
5,126,Undirected,1
5,127,Undirected,1
5,132,Undirected,3
5,134,Undirected,17
5,137,Undirected,1
5,142,Undirected,1
5,156,Undirected,1
5,157,Undirected,1
5,175,Undirected,1
5,183,Undirected,3
5,196,Undirected,1
5,197,Undirected,2
5,198,Undirected,34
5,199,Undirected,2
5,200,Undirected,19
5,201,Undirected,28
5,204,Undirected,1
5,205,Undirected,1
5,209,Undirected,3
5,210,Undirected,2
5,228,Undirected,11
5,229,Undirected,1
6,3,Undirected,106
6,4,Undirected,130
6,7,Undirected,46
6,8,Undirected,2
6,9,Undirected,1
6,11,Undirected,2
6,12,Undirected,1
6,15,Undirected,2
6,20,Undirected,1
6,21,Undirected,1
6,22,Undirected,1
6,23,Undirected,1
6,26,Undirected,3
6,27,Undirected,1
6,30,Undirected,15
6,31,Undirected,9
6,32,Undirected,35
6,40,Undirected,1
6,42,Undirected,1
6,43,Undirected,1
6,46,Undirected,17
6,47,Undirected,12
6,71,Undirected,1
6,78,Undirected,3
6,100,Undirected,1
6,108,Undirected,7
6,109,Undirected,8
6,112,Undirected,1
6,113,Undirected,6
6,115,Undirected,3
6,116,Undirected,2
6,117,Undirected,1
6,118,Undirected,1
6,125,Undirected,1
6,138,Undirected,1
6,140,Undirected,1
6,141,Undirected,1
6,144,Undirected,1
6,147,Undirected,1
6,159,Undirected,1
6,177,Undirected,2
7,1,Undirected,5
7,2,Undirected,18
7,3,Undirected,332
7,4,Undirected,52
7,5,Undirected,4
7,6,Undirected,46
7,8,Undirected,22
7,9,Undirected,15
7,11,Undirected,6
7,12,Undirected,1
7,14,Undirected,3
7,15,Undirected,19
7,16,Undirected,1
7,18,Undirected,2
7,20,Undirected,17
7,26,Undirected,129
7,27,Undirected,2
7,28,Undirected,21
7,29,Undirected,13
7,30,Undirected,39
7,31,Undirected,22
7,32,Undirected,19
7,36,Undirected,4
7,37,Undirected,1
7,38,Undirected,6
7,39,Undirected,9
7,40,Undirected,5
7,41,Undirected,2
7,42,Undirected,6
7,43,Undirected,9
7,44,Undirected,1
7,45,Undirected,2
7,65,Undirected,1
7,71,Undirected,1
7,78,Undirected,5
7,79,Undirected,1
7,88,Undirected,3
7,108,Undirected,2
7,109,Undirected,10
7,113,Undirected,2
7,115,Undirected,12
7,116,Undirected,1
7,117,Undirected,10
7,118,Undirected,14
7,119,Undirected,2
7,121,Undirected,17
7,122,Undirected,3
7,123,Undirected,1
7,124,Undirected,3
7,126,Undirected,1
7,128,Undirected,1
7,130,Undirected,3
7,134,Undirected,1
7,138,Undirected,1
7,140,Undirected,1
7,141,Undirected,1
7,144,Undirected,1
7,147,Undirected,1
7,159,Undirected,2
7,163,Undirected,2
7,174,Undirected,1
7,176,Undirected,1
7,177,Undirected,2
7,178,Undirected,3
7,181,Undirected,2
7,182,Undirected,3
7,183,Undirected,13
7,184,Undirected,4
7,186,Undirected,6
7,191,Undirected,1
7,192,Undirected,4
7,206,Undirected,1
7,207,Undirected,3
7,222,Undirected,1
8,1,Undirected,12
8,2,Undirected,10
8,3,Undirected,246
8,4,Undirected,3
8,5,Undirected,13
8,6,Undirected,2
8,7,Undirected,22
8,9,Undirected,38
8,11,Undirected,58
8,12,Undirected,15
8,13,Undirected,15
8,14,Undirected,3
8,15,Undirected,29
8,16,Undirected,5
8,17,Undirected,7
8,18,Undirected,3
8,19,Undirected,1
8,20,Undirected,45
8,21,Undirected,25
8,22,Undirected,15
8,23,Undirected,7
8,26,Undirected,5
8,27,Undirected,1
8,28,Undirected,1
8,32,Undirected,5
8,40,Undirected,5
8,41,Undirected,25
8,42,Undirected,79
8,43,Undirected,32
8,46,Undirected,1
8,47,Undirected,1
8,48,Undirected,5
8,59,Undirected,2
8,62,Undirected,12
8,63,Undirected,2
8,64,Undirected,1
8,65,Undirected,1
8,71,Undirected,1
8,84,Undirected,1
8,94,Undirected,1
8,95,Undirected,1
8,106,Undirected,11
8,107,Undirected,9
8,109,Undirected,3
8,131,Undirected,1
8,174,Undirected,2
8,175,Undirected,2
8,206,Undirected,2
8,222,Undirected,1
9,1,Undirected,9
9,2,Undirected,11
9,3,Undirected,163
9,4,Undirected,3
9,5,Undirected,24
9,6,Undirected,1
9,7,Undirected,15
9,8,Undirected,38
9,11,Undirected,22
9,12,Undirected,4
9,13,Undirected,1
9,14,Undirected,2
9,15,Undirected,57
9,16,Undirected,7
9,17,Undirected,1
9,20,Undirected,11
9,21,Undirected,1
9,22,Undirected,18
9,23,Undirected,1
9,26,Undirected,1
9,27,Undirected,1
9,32,Undirected,4
9,36,Undirected,1
9,40,Undirected,1
9,41,Undirected,5
9,42,Undirected,19
9,43,Undirected,24
9,44,Undirected,1
9,46,Undirected,3
9,58,Undirected,1
9,59,Undirected,37
9,62,Undirected,35
9,65,Undirected,4
9,71,Undirected,1
9,84,Undirected,1
9,106,Undirected,2
9,107,Undirected,1
9,109,Undirected,1
9,131,Undirected,1
9,132,Undirected,1
9,146,Undirected,1
9,174,Undirected,1
9,175,Undirected,1
9,176,Undirected,1
9,177,Undirected,1
9,205,Undirected,4
10,3,Undirected,14
10,5,Undirected,1
10,11,Undirected,13
10,12,Undirected,2
10,13,Undirected,2
10,15,Undirected,3
10,16,Undirected,1
10,17,Undirected,1
10,20,Undirected,1
10,21,Undirected,1
10,26,Undirected,3
10,32,Undirected,3
10,40,Undirected,7
10,41,Undirected,1
10,42,Undirected,2
10,43,Undirected,1
10,62,Undirected,3
10,65,Undirected,3
10,71,Undirected,7
10,72,Undirected,4
10,73,Undirected,2
10,74,Undirected,2
10,75,Undirected,2
10,76,Undirected,7
10,109,Undirected,3
10,223,Undirected,1
10,224,Undirected,1
11,1,Undirected,79
11,2,Undirected,6
11,3,Undirected,117
11,4,Undirected,30
11,5,Undirected,32
11,6,Undirected,2
11,7,Undirected,6
11,8,Undirected,58
11,9,Undirected,22
11,10,Undirected,13
11,12,Undirected,40
11,13,Undirected,39
11,14,Undirected,22
11,15,Undirected,39
11,16,Undirected,19
11,17,Undirected,25
11,18,Undirected,7
11,19,Undirected,9
11,20,Undirected,25
11,21,Undirected,55
11,22,Undirected,47
11,23,Undirected,48
11,24,Undirected,7
11,26,Undirected,50
11,27,Undirected,2
11,31,Undirected,1
11,32,Undirected,9
11,38,Undirected,2
11,39,Undirected,3
11,40,Undirected,65
11,41,Undirected,10
11,42,Undirected,37
11,43,Undirected,14
11,44,Undirected,3
11,45,Undirected,2
11,46,Undirected,25
11,47,Undirected,16
11,48,Undirected,1
11,49,Undirected,1
11,58,Undirected,2
11,62,Undirected,54
11,64,Undirected,1
11,65,Undirected,13
11,71,Undirected,1
11,72,Undirected,1
11,78,Undirected,9
11,79,Undirected,11
